Function	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Chloroalkane_and_chloroalkene_degradation	0.0	1.34E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00525244	0.00494325	0.00511428	0.00500042	0.00346034	0.00527804	0.00527518	0.00505659	0.00693419	0.00536961	0.0	0.00607391	0.00619915	0.00538394	0.00662676	0.00503471	0.00522231	0.00535218	0.00566012	0.00564901	0.00650384	0.00506861	0.00593122	0.00739889	0.00360356	0.0	0.00771052	0.00403954	0.00491119	0.00633138	0.00400821	0.00580108	0.0055417	0.00554959	0.00540577	0.00618465	0.00610008	0.00550588	0.00595813	4.38674E-4	0.00600303	0.0065618	0.00587717	0.00468118	0.00519534	0.00635624	0.00528747	0.00595004	0.00582702	0.00567546	0.00630793	0.00565868	0.00575158	0.00666806	0.00557708	0.00606111	0.00322452	0.00542847	0.00452116	0.00517029	0.00516892	0.00653591	0.0061078	0.00497229	0.00644754	0.0059069	0.00624673	0.00729573	0.00509196	0.00504733	0.00596262	0.00516886	0.00493219	0.00743728	0.00647976	0.0	0.00573876	0.00661584	0.00506853	0.00569464	0.00367241	0.00490586	0.00491978	0.00496311	0.00455945	0.0	0.00483378	0.0086475	0.00465848	0.00751681	0.0071907	0.00569611	0.00588896	0.00487614	0.00606851	0.00457909	0.00587343	0.0071594	0.00692178	0.00693852	0.00751415	0.00454647	0.0	0.00535542	0.00632025	0.0	0.00448809	4.41873E-4	0.00644322	6.11E-5	0.00319129	0.00501596	0.00715262	0.0070569	0.00384237	0.00416594	0.004762	0.0	0.00823238	0.00611029	0.00656725	0.00496625	0.0058605	0.00602465	5.09476E-4	0.00681726	1.08833E-4
Indole_alkaloid_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40237E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.87E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Glycosylphosphatidylinositol_GPI_anchor_biosynthesis	7.26972E-4	0.00111556	2.47673E-4	0.00119272	0.0023464	1.63872E-4	0.00102554	5.3409E-4	0.0	6.86293E-4	1.13632E-4	4.76619E-4	6.62025E-4	8.67E-5	0.00104898	0.00112175	3.02E-5	2.56E-5	9.93E-5	2.54839E-4	7.5E-5	1.04544E-4	4.55E-5	2.725E-4	3.28E-5	8.06E-5	2.53E-5	2.53E-5	2.59E-5	2.02E-5	1.62E-5	2.80517E-4	1.04949E-4	2.66E-5	0.0	9.99E-5	6.15E-6	1.2339E-4	8.15E-5	9.99E-5	8.46E-5	0.0	1.0095E-4	1.30344E-4	9.57E-5	1.44262E-4	5.61E-5	4.74E-5	2.58E-5	8.45E-5	1.1399E-4	1.11322E-4	4.42E-5	1.34652E-4	1.16011E-4	0.00210403	5.37E-5	2.76E-5	4.88E-5	1.07448E-4	3.88E-5	8.78E-5	1.75931E-4	2.5E-5	8.25E-5	3.29E-5	1.75725E-4	1.43797E-4	5.26E-5	1.62841E-4	1.2392E-4	1.00636E-4	3.45E-5	1.34703E-4	1.71E-6	1.07317E-4	8.84E-5	5.4E-5	8.99E-5	6.16E-5	8.73E-5	1.48174E-4	5.22E-5	3.16E-5	6.56E-5	1.4402E-4	4.08E-5	1.05889E-4	1.14646E-4	3.97E-5	1.58905E-4	7.35439E-4	1.04345E-4	1.25568E-4	1.03765E-4	2.09471E-4	2.19252E-4	1.53785E-4	1.16206E-4	2.62836E-4	1.10481E-4	0.00107213	7.55039E-4	9.24E-5	1.42581E-4	4.17E-5	1.14674E-4	1.6683E-4	1.08125E-4	6.11471E-4	1.4269E-4	2.54199E-4	1.70798E-4	5.61E-5	3.02258E-4	4.74244E-4	2.06547E-4	7.09E-5	9.06532E-4	2.39079E-4	3.75399E-4	0.00588836	9.9E-5	0.00150394	9.93259E-4	0.00214646	4.56699E-4	2.58989E-4	2.93751E-4	1.82634E-4	8.22E-5	3.22819E-4	2.11723E-4	4.25893E-4	5.37083E-4	2.71225E-4	5.33854E-4	2.3278E-4	1.04919E-4	7.86E-5	0.0014586	2.57492E-4	0.00177003
Nitrogen_metabolism	9.22E-5	9.91E-5	1.63246E-4	3.69656E-4	0.0	0.0	0.00283475	2.70664E-4	4.7725E-4	2.56283E-4	1.51709E-4	0.0	1.93774E-4	4.43875E-4	0.0	2.27819E-4	0.00785499	0.00709956	0.00659407	0.00691417	0.0065118	0.00706008	0.00776998	0.00685193	0.00694741	0.00691957	0.00679755	0.00751085	0.00682347	0.00697108	0.00583111	0.00567465	0.00761829	0.00733008	0.0059663	0.00747112	0.0078458	0.00697275	0.00671055	0.00779206	0.00646115	0.0231722	0.00736035	0.00771175	0.00759155	0.00680758	0.00430989	0.00646248	0.00647145	0.00707165	0.00669417	0.00710143	0.00750404	0.00654652	0.00616244	0.00374721	0.00699373	0.00720762	0.00731148	0.00712653	0.00739802	0.00692468	0.0075845	0.00749895	0.00730238	0.00729232	0.00666048	0.00706864	0.00692513	0.00641296	0.00747925	0.00678453	0.00662803	0.0077191	0.00700294	0.00625169	0.0072168	0.00774173	0.00680489	0.0075707	0.00702636	0.00660548	0.00683386	0.00924767	0.00698419	0.00671878	0.00764215	0.00758531	0.00706345	0.00740425	0.00715958	0.00550759	0.00635441	0.00879756	0.00718218	0.00678781	0.00761243	0.0069485	0.00738493	0.0077968	0.00631535	0.00120002	0.00561711	0.00768391	0.00772077	0.00732956	0.0064864	0.0062153	0.00602577	0.00717984	0.00745099	0.00679213	0.00732108	0.00721136	0.00686733	0.0068589	0.0059323	0.00613233	0.00149113	0.00602177	0.00625598	0.00373205	0.00596705	0.00233781	0.00661673	0.00485606	0.0056381	0.00685585	0.00688868	0.00717836	0.00642341	0.0058312	0.00631484	0.00313842	0.00737585	0.00648889	0.00752398	0.00614079	0.00685185	0.00599245	0.00720166	0.00653655	0.00277288
Porphyrin_and_chlorophyll_metabolism	2.95436E-4	3.70965E-4	6.985E-4	3.40863E-4	0.0	2.0334E-4	0.00281665	3.95672E-4	9.58221E-4	2.5299E-4	4.95395E-4	2.75069E-4	3.57802E-4	7.16165E-4	1.80862E-4	2.42363E-4	0.00812181	0.00618541	0.00907761	0.00733832	0.00463449	0.00705344	0.00753657	0.00772598	0.00740872	0.0076887	0.0036188	0.00662258	0.00663196	0.0059006	0.00620542	0.00425837	0.00745401	0.00556883	0.00831581	0.00926155	0.00705081	0.00629211	0.00645544	0.00717363	0.00615066	0.0499476	0.00686391	0.00521539	0.00773766	0.00872877	0.00616821	0.00688396	0.0077974	0.00838288	0.00741675	0.00742656	0.00745686	0.00799769	0.00606054	0.00479238	0.00848642	0.00833517	0.00644048	0.00749575	0.00882407	0.00840671	0.00785595	0.00708164	0.0089147	0.00588432	0.00754652	0.00739287	0.00773076	0.00693494	0.00769466	0.00679934	0.00438593	0.00705326	0.00771878	0.00688307	0.00643053	0.00532321	0.00749169	0.00712721	0.00769393	0.00531016	0.0088518	0.00655938	0.00881713	0.0068335	0.00876848	0.0070816	0.00846863	0.00756475	0.00743455	0.00471794	0.00563688	0.0069556	0.00691338	0.00733398	0.00970797	0.00800376	0.00930853	0.00736872	0.00733638	0.00169792	0.00636569	0.00827158	0.00706639	0.00751817	0.0076487	0.00791061	0.00780767	0.00731231	0.00814745	0.00668214	0.00764265	0.00771123	0.0067773	0.00614273	0.00694337	0.00720122	0.00226197	0.0063749	0.00764678	0.00628964	0.0051427	9.71081E-4	0.00766936	0.00591107	0.00411928	0.00964759	0.00758695	0.00670134	0.00898939	0.00673958	0.00607832	0.00334865	0.00779454	0.00655946	0.00672472	0.00787855	0.00928982	0.00906495	0.0078658	0.00724404	0.0033456
D_Glutamine_and_D_glutamate_metabolism	0.00229226	0.0	0.0	0.0	0.0	0.0	0.014195	0.00179829	0.0	0.0	0.0	0.0	0.0	0.00194294	0.0	0.00100255	0.0189688	0.0259928	0.0220656	0.0270611	0.0281583	0.029129	0.0279452	0.0273585	0.0299973	0.0232107	0.0296315	0.0248997	0.024989	0.0259934	0.0267208	0.0303757	0.028423	0.026104	0.0333283	0.0284182	0.0251368	0.0252626	0.026224	0.0178002	0.0277424	0.0	0.0270935	0.0294103	0.0284879	0.0263687	0.0247154	0.0270273	0.0342478	0.0297299	0.0251719	0.0273766	0.0257704	0.0227489	0.0275945	0.0186573	0.029303	0.0266747	0.0251346	0.0277073	0.0254519	0.0244076	0.0230322	0.0260121	0.0262343	0.0241045	0.0233695	0.0232324	0.0270209	0.0278529	0.0256156	0.0251081	0.0312162	0.0241932	0.0268205	0.0351027	0.0295512	0.0216062	0.0266872	0.0222143	0.0286978	0.0287389	0.0224723	0.0201281	0.0278414	0.0240815	0.0260798	0.0253049	0.0265656	0.021132	0.0266643	0.0226333	0.0318974	0.0248269	0.0272007	0.0282806	0.0286112	0.0324698	0.0285297	0.0286309	0.0235509	0.00272669	0.0139482	0.0279514	0.0288704	0.0247622	0.0239499	0.0224524	0.0297049	0.0229595	0.0286337	0.0217694	0.0238265	0.0251614	0.0278325	0.0171266	0.024235	0.0202208	0.012005	0.0173776	0.0192566	0.0168475	0.0264642	0.00863757	0.0272266	0.0169814	0.0171028	0.0272728	0.0223244	0.0270055	0.0256042	0.0265299	0.0315507	0.0144823	0.025837	0.0237023	0.02803	0.023921	0.0305148	0.0282054	0.0250286	0.026838	0.0131645
Alanine_aspartate_and_glutamate_metabolism	0.0	0.0	5.44776E-4	0.0	0.0	7.46775E-4	0.00820064	0.0	0.0	0.0	6.93506E-4	6.61045E-4	8.10148E-4	0.0	4.06031E-4	0.0	0.0218298	0.0206612	0.020141	0.0202443	0.0230546	0.0209089	0.0201961	0.02047	0.0230369	0.0221972	0.0233189	0.0198136	0.0215639	0.0226967	0.0200416	0.0219249	0.0229673	0.022515	0.0180907	0.0194582	0.0223845	0.0213734	0.0227177	0.0186604	0.02164	0.0	0.0211186	0.024558	0.0203626	0.0207673	0.0179294	0.0198753	0.0204585	0.0235869	0.0222471	0.0200979	0.0220441	0.0202185	0.0206409	0.0105971	0.0212718	0.0225764	0.0216481	0.0223808	0.0230352	0.0204732	0.0217442	0.0222195	0.0218966	0.0229119	0.0215459	0.020782	0.0217976	0.0197268	0.0214466	0.0209325	0.0237064	0.0211005	0.0232805	0.022254	0.0224999	0.0261308	0.0202242	0.0210884	0.0191161	0.01849	0.0209845	0.0188969	0.0206325	0.0194427	0.0230467	0.0253435	0.0224097	0.0216009	0.0183255	0.0158548	0.0179557	0.0205295	0.0200255	0.0193042	0.0224371	0.0197552	0.0213607	0.0226722	0.0212201	0.0040083	0.015806	0.0232289	0.0219883	0.0181803	0.0205029	0.0189384	0.0183028	0.0199374	0.0197749	0.0208151	0.0220485	0.019825	0.0192556	0.0179511	0.0182463	0.0173815	0.00556032	0.0170718	0.0183617	0.00907938	0.0220635	0.00703993	0.0175806	0.0119014	0.0161229	0.019898	0.0187841	0.0172837	0.0174034	0.0159858	0.0198851	0.00912419	0.0158766	0.0191616	0.0144743	0.0181231	0.0212026	0.0181204	0.0152011	0.0184148	0.00663893
Riboflavin_metabolism	0.0	0.00105318	8.9848E-4	2.93521E-4	0.0	0.00140577	0.0067599	0.0	0.0	4.20735E-4	2.97714E-4	0.00159708	4.91201E-4	0.00121319	0.00114451	1.58005E-4	0.0118629	0.0129801	0.0137558	0.0131463	0.0158051	0.0141026	0.0156813	0.0138068	0.00962389	0.0137353	0.0151245	0.0137714	0.0111245	0.0137764	0.00978784	0.0146614	0.0121685	0.0127125	0.0072827	0.0146868	0.0121366	0.0134614	0.00806267	0.0125171	0.0140338	0.106412	0.01038	0.0149442	0.0138797	0.0133064	0.0141049	0.0128563	0.0116213	0.0126517	0.0131334	0.00971294	0.0124507	0.0130717	0.0125671	0.00582105	0.0135409	0.0118817	0.0137882	0.0117981	0.0147774	0.0127073	0.0144072	0.0139908	0.0144093	0.0104769	0.0117396	0.0143301	0.0129043	0.0117034	0.0125637	0.0147532	0.0184225	0.0129068	0.0119529	0.0116372	0.010823	0.0110296	0.0119872	0.0144151	0.012752	0.00796865	0.0137766	0.0113365	0.0121039	0.0138769	0.0125922	0.0131946	0.0123747	0.00937227	0.0123569	0.0091159	0.00809454	0.0123476	0.0115832	0.0134936	0.0120583	0.0124009	0.0130996	0.0131807	0.0155271	0.00165431	0.0130607	0.00736986	0.0126481	0.0108285	0.0114466	0.0112137	0.0145212	0.0123366	0.0115391	0.0140896	0.0134738	0.0115059	0.00871314	0.00982361	0.0124493	0.00962072	0.0027027	0.00822729	0.0150498	0.00601799	0.011988	8.65622E-4	0.00829046	0.010309	0.0120838	0.0140847	0.00972126	0.0108737	0.0156791	0.0117037	0.0131267	0.00447144	0.0125756	0.0129755	0.0143135	0.0115599	0.0118934	0.011598	0.00826725	0.00805962	0.00349859
Terpenoid_backbone_biosynthesis	9.94751E-4	1.62426E-4	2.74757E-4	0.00116664	0.00162016	4.8431E-4	0.00711181	7.88928E-4	7.8209E-4	4.97728E-4	7.43848E-4	2.42905E-4	2.1635E-4	7.22485E-4	0.0	2.56392E-4	0.0136244	0.0122204	0.0126369	0.0133477	0.0168116	0.0134424	0.0136874	0.0137568	0.0141582	0.0146788	0.0182146	0.0142653	0.0142131	0.0140829	0.0149582	0.0172699	0.0126746	0.0151509	0.00870289	0.0139999	0.0146223	0.0137125	0.0143971	0.0126618	0.013951	0.0	0.013748	0.0146095	0.0143798	0.0142672	0.0160917	0.0142949	0.0135064	0.0153592	0.0146885	0.0132703	0.0137104	0.0115086	0.0136903	0.0106263	0.0137638	0.0136118	0.0127396	0.0142808	0.0123025	0.0127756	0.0148539	0.0148378	0.0122414	0.0142372	0.0138694	0.0143082	0.0139061	0.0146698	0.0128801	0.0138792	0.0153248	0.0131794	0.0125737	0.0154531	0.0131706	0.013545	0.0140353	0.012321	0.0151208	0.0170126	0.0127963	0.0128782	0.0146252	0.0148273	0.0124014	0.014908	0.0145182	0.0147081	0.0157518	0.0114125	0.0165988	0.011361	0.0137361	0.014942	0.0140085	0.0157014	0.0148493	0.0129361	0.0145528	0.00283252	0.0110165	0.0124726	0.0138401	0.0136338	0.0155437	0.0136321	0.0131192	0.0114907	0.0134628	0.0125182	0.0136416	0.0123985	0.0148059	0.00981447	0.0139008	0.0138584	0.00401461	0.0118873	0.0136135	0.00821945	0.0152617	0.00527206	0.0108033	0.01058	0.00946761	0.0148167	0.0136343	0.0134177	0.014754	0.0150435	0.0165696	0.0100891	0.015109	0.0139774	0.0168553	0.0122912	0.0131037	0.0139509	0.0102112	0.0149319	0.00431073
Retinol_metabolism	0.0015701	0.00173539	0.00231243	0.00165085	6.01128E-4	6.8958E-4	0.00124135	0.00132192	4.23377E-4	8.02857E-4	0.00103254	0.00144995	0.00118093	0.00191006	0.00143668	0.00158812	1.63E-5	1.9698E-4	7.92E-5	4.19868E-4	2.84E-5	4.07997E-4	2.84744E-4	2.20244E-4	7.34E-5	1.31145E-4	2.70425E-4	4.61336E-4	1.82788E-4	1.02505E-4	5.74E-7	6.42E-5	2.57993E-4	2.95738E-4	1.59E-5	1.0617E-4	3.07E-5	3.3746E-4	5.98E-5	1.69133E-4	2.92269E-4	0.0	1.13772E-4	2.18529E-4	5.08E-5	3.9974E-4	1.66E-5	8.87E-5	7.26E-6	8.54804E-4	2.16319E-4	1.45139E-4	7.28E-5	5.45805E-4	2.5E-5	0.00120721	2.44106E-4	1.16967E-4	1.76136E-4	7.8E-5	5.14121E-4	5.28908E-4	2.50619E-4	3.15E-5	4.66357E-4	4.14E-5	1.94535E-4	3.79016E-4	1.87674E-4	4.05284E-4	1.32527E-4	1.56659E-4	8.3E-5	2.45924E-4	1.69664E-4	1.19104E-4	1.44965E-4	7.98E-5	4.16856E-4	4.33469E-4	6.27E-5	2.35219E-4	3.70559E-4	2.6767E-4	1.46716E-4	1.37198E-4	2.72042E-4	8.64E-5	1.26681E-4	8.8E-5	1.47664E-4	5.21044E-4	2.7193E-4	3.76E-4	3.70708E-4	2.0489E-4	3.18629E-4	2.87405E-4	2.54244E-4	1.15704E-4	2.57467E-4	0.00140095	4.98024E-4	4.32E-5	1.32475E-4	1.17504E-4	1.92604E-4	2.56351E-4	4.20937E-4	8.00574E-4	5.30217E-4	1.74295E-4	3.76626E-4	4.95858E-4	2.04496E-4	2.37897E-4	2.91337E-4	3.58771E-4	0.00209545	4.08949E-4	4.29509E-4	0.0	2.84905E-4	0.00196513	6.59759E-4	0.00192335	5.77503E-4	3.25196E-4	4.07875E-4	2.29146E-4	1.51212E-4	4.00948E-4	1.42513E-4	9.87649E-4	2.50747E-4	2.75174E-4	2.40517E-4	4.59964E-4	2.87323E-4	3.51346E-4	7.186E-4	2.09544E-4	0.00172589
Biosynthesis_of_12_14_and_16_membered_macrolides	0.0	2.82455E-4	0.0	0.0	0.0	0.0	1.13E-5	3.81E-6	0.0	0.0	0.0	0.0	3.2E-7	0.0	0.0	0.0	4.39E-6	5.25E-5	1.35E-6	8.26E-7	5.65E-6	4.11E-6	3.29E-5	6.82E-6	1.73E-6	8.64E-6	0.0	2.9E-6	4.28E-6	1.47E-5	1.98E-6	2.09E-6	9.84E-5	2.72E-6	5.84E-6	2.66E-5	6.67E-6	4.87E-6	2.96E-6	9.91E-6	2.68E-6	0.0	3.4E-7	1.1E-6	1.96E-6	7.26E-7	3.81E-7	1.88E-6	1.96E-6	1.48E-5	2.04E-7	4.3E-6	6.68E-6	3.41E-5	8.04E-6	1.37E-5	2.71E-6	3.78E-6	3.7E-6	8.17E-5	1.53E-5	3.78E-6	2.39E-6	3.43E-5	4.31E-7	1.87E-6	5.23E-8	1.53E-5	1.26E-5	2.53E-6	4.11E-7	6.13E-5	8.53E-7	2.12E-6	5.42E-6	5.69E-6	2.78E-6	9.17E-6	1.03E-5	0.0	2.08E-5	2.26E-5	3.83E-6	9.99E-6	2.57E-5	2.84E-5	1.08E-5	5.7E-5	1.25E-5	1.08E-5	9.79E-6	0.0	7.21E-6	4.75E-6	4.73E-6	3.47E-6	6.94E-6	1.85E-5	2.23E-5	1.15E-5	2.59E-8	1.59E-5	3.76E-6	3.37E-5	6.32E-5	1.43E-5	9.26E-6	5.06E-7	4.71E-5	6.03E-7	6.41E-8	6.22E-7	3.94E-6	9.06E-6	2.72E-5	4.14E-6	6.44E-6	1.59E-5	0.0	9.98E-6	2.0558E-4	0.0	9.44E-6	2.78E-6	1.8E-6	0.0	2.92E-7	6.16E-6	5.25E-6	1.1E-5	1.39E-5	1.06E-5	7.88E-6	3.88E-7	4.99E-6	5.86E-5	8.01E-8	9.13E-6	1.05E-5	1.37E-5	4.04E-5	2.67E-6	1.54E-7
Brassinosteroid_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29E-6	0.0	0.0	5.26E-5	2.18942E-4	5.63E-5	1.0541E-4	2.79E-5	5.71E-5	1.69769E-4	1.18005E-4	2.30766E-4	3.7E-5	3.26E-5	0.0	8.73E-5	1.14077E-4	1.76183E-4	9.8E-5	6.66E-5	6.69E-5	2.52E-5	2.49001E-4	1.75E-5	2.13E-5	1.50513E-4	2.5E-5	1.39789E-4	1.13121E-4	0.0	2.9E-5	5.75E-5	2.84E-5	1.21015E-4	0.0	7.6E-5	0.0	1.42672E-4	1.62922E-4	1.1077E-4	1.12016E-4	1.30199E-4	7.75E-5	0.0	1.41282E-4	0.0	1.77E-5	2.54E-5	1.37867E-4	1.08055E-4	1.16238E-4	4.49E-5	2.50984E-4	4.83E-5	1.06069E-4	2.17E-5	1.08131E-4	5.91E-5	1.27241E-4	1.16758E-4	1.37E-5	0.0	1.43452E-4	2.52E-5	2.4E-5	7.52E-5	9.42E-5	1.93954E-4	4.54E-5	4.18E-5	1.34039E-4	5.56E-5	1.74005E-4	1.19144E-4	1.20398E-4	2.84E-5	1.44282E-4	9.28E-5	6.71E-5	1.47412E-4	5.98E-5	1.11515E-4	1.50858E-4	1.65802E-4	2.04082E-4	2.66614E-4	1.27579E-4	6.76E-5	1.56499E-4	2.22E-5	8.5E-5	0.0	1.44103E-4	5.67E-5	5.78E-5	5.45E-5	1.20092E-4	7.32E-5	1.70997E-4	1.93266E-4	1.1684E-4	1.19128E-4	7.58E-5	0.0	1.73705E-4	5.68E-5	0.0	8.19E-5	1.55996E-4	0.0	4.8E-5	0.0	0.0	0.0	6.55E-5	2.01707E-4	1.08884E-4	4.76E-5	8.77E-5	6.38E-5	3.49E-5	0.0	0.0	1.36348E-4	0.0	9.74E-5	7.01E-5	9.8E-5	0.0	9.14E-5	2.46174E-4
Novobiocin_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.88972E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Galactose_metabolism	0.0141531	0.0	0.0139976	0.0116409	0.0	0.0149154	0.0368473	0.0137031	0.0127528	0.0	0.00815575	0.0113392	0.00671692	0.00888827	0.0	0.0	0.0122541	0.0117464	0.011857	0.0132612	0.0104149	0.011798	0.0135555	0.0122095	0.0130762	0.0115697	0.0117383	0.0127289	0.0123817	0.0107237	0.0121173	0.0132999	0.0128825	0.0128888	0.0132588	0.0122334	0.0101379	0.0136205	0.0113573	0.0107638	0.0119961	0.0	0.0114858	0.0137163	0.0114729	0.0114217	0.0111342	0.0115509	0.010335	0.0124252	0.01394	0.0125219	0.0135847	0.0137081	0.0130729	0.00686794	0.0126729	0.0130418	0.0114094	0.0116254	0.0128134	0.0135431	0.0135591	0.0117877	0.0139003	0.0111914	0.0120324	0.010801	0.0107769	0.012614	0.0126838	0.0114789	0.00962622	0.0118942	0.0127537	0.0100769	0.0108344	0.00999851	0.0142667	0.0146581	0.0114906	0.0121793	0.0132611	0.0133943	0.011392	0.011845	0.0111666	0.0118492	0.0135948	0.0116653	0.0108726	0.00814187	0.0121969	0.0120182	0.0136584	0.0112316	0.012457	0.010137	0.011753	0.00954928	0.0114765	0.00970912	0.0131802	0.015113	0.0128212	0.0108423	0.0127386	0.0124343	0.0130715	0.0115368	0.012316	0.0140004	0.0141309	0.014047	0.0100717	0.0131356	0.0115845	0.0124193	0.00830952	0.0113456	0.0133279	0.00836304	0.0130961	0.00536222	0.0107599	0.00754952	0.0114874	0.0128697	0.0144414	0.0114273	0.0127553	0.0143475	0.011763	0.0196576	0.00880589	0.0136051	0.0111712	0.0130874	0.0144993	0.012662	0.0158708	0.0114003	0.00433434
