wgs	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
K04733: interleukin-1 receptor-associated kinase 4	0.0121631913568026	0.0931367630044132	0.000480236310938908	0.000176541205151756	0.000146643134628088	0.880883282347462	0.00382001755545358	0.61015195660236	0.999951447227529	0.000255736867148677	0.00199690550443216	0.90131728687998	0.00585114415199948	0.996109716538046	0.999998145862406
K03150: thiamine biosynthesis ThiH	2.16783887405956	1.88499541576399	0.240646263068978	6.86827447363256e-35	0.000590577857359276	1.66533453693773e-15	1.66533453693773e-15	0.679885879702066	0.999846565213739	1.3573761922403e-33	0.0061033063119625	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K14349	0.0927617124521571	0.157590916842973	0.0938446698383446	0.146800067218148	0.127730008097148	0.999629473874406	0.390847850986678	0.94401358208234	0.999875771033936	0.157485373485524	0.309881450493161	0.999939268255353	0.433824009656439	0.997691548308885	0.999998145862406
K14348	0.437696117561401	0.515667165008109	0	1.70203453554494e-08	0.530536191788202	1.21245415205529e-05	9.29198687782407e-06	0.780380461508029	0.0109759235990972	3.28480793210592e-08	0.824871979416292	2.09248892077134e-05	1.89736075562949e-05	0.996109716538046	0.0723056785148321
K14341	0.0602343298030482	0.0923113597466709	0.119401092427325	0.292514593524486	0.496102382178491	0.224901763364289	0.791032684710789	0.79154758563991	0.0669212942683884	0.304834160380679	0.7942596528986	0.251789044252056	0.827747829542038	0.996109716538046	0.233304649605773
K14342	0.107288711354146	0.124899506638344	0.151659625933348	0.655027098800384	0.893358324151469	0.637587246529102	0.885635635321014	0.270005902848578	0.75600462695557	0.664968303935613	0.999999996206915	0.665807783431574	0.914170614244364	0.996109716538046	0.999998145862406
K01525: bis(5'-nucleosyl)-tetraphosphatase (symmetrical)	0.49409719755497	0.545581061645329	0	9.87165951626303e-06	0.838386144299629	8.8868570525813e-05	0.000208322034565001	0.945466292921369	0.0414949019636203	1.58965056813474e-05	0.999999996206915	0.000144830786824799	0.000375053600827317	0.997691548308885	0.174251060155282
K01524: guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase	0.405365936295393	0.530614963074092	0.017564585452983	3.58837605266871e-09	0.20550383990593	0.000138087557375988	1.3062062142688e-05	0.726298293142362	0.00015154297491464	7.20159743903542e-09	0.436767413934146	0.000221661118604335	2.63361286063405e-05	0.996109716538046	0.00473047224772006
K01523: phosphoribosyl-ATP pyrophosphohydrolase	1.2857380533621	0.989099336376888	0.0848892392707606	1.33270720447574e-15	0.00616796617815984	2.96429547574917e-14	4.04077349358545e-09	0.726981066471874	0.999845789693054	3.71097381227989e-15	0.0337629587468156	8.48160947682968e-14	1.06018052825235e-08	0.996109716538046	0.999998145862406
K01522: bis(5'-adenosyl)-triphosphatase	0.095862221611514	0.113074932119561	0.00290289914901244	0.00554852883910557	0.83508245487076	0.0403328995463051	0.0358140425590447	0.192168145645147	0.21618063270071	0.00684374772920682	0.999999996206915	0.0501033386812978	0.047216824140547	0.996109716538046	0.481482440998618
K01520: dUTP pyrophosphatase	2.17113288521166	1.9382436314	2.10017628661707	0.0210287273683037	0.0132409909001915	0.767556438184624	0.364156184957932	0.97657389858413	0.585571724536382	0.0243905989883507	0.0587876816990996	0.793767590762795	0.40671902712641	0.998718318871733	0.901004824886996
K01529	1.93328492338326	1.87308763638768	0.913828603245452	9.65321389733985e-26	0.497034343588082	1.66533453693773e-15	3.21964677141295e-15	0.599122564720376	0.999887558162888	5.0785750210119e-25	0.794915409726919	6.8261894453468e-15	2.50613681554868e-14	0.996109716538046	0.999998145862406
K01528: dynamin GTPase	0.057825465488589	0.323599847966821	1.19513293108967	1.06672115310342e-25	4.86470657985461e-05	1.66533453693773e-15	3.05311331771918e-14	0.150065723469017	0.382468211635509	5.58308827080011e-25	0.000820262297827562	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.689173759272719
K05062: leptin receptor	0.122323639811	1.09391463884639	2.3512209650404	2.55325403449251e-35	2.43138842392909e-14	1.66533453693773e-15	3.03090885722668e-14	0.918676186906449	0.0344085832260908	5.59052421149493e-34	1.90024893510268e-12	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.153552086581536
K03969: phage shock protein A	0.447507245902105	0.5672643261095	0	0.000246218528041735	0.469621875923581	0.00186184395423505	0.000619911835304299	0.375444269066972	0.208490400912561	0.000351567483037777	0.766994461697569	0.00270736840645695	0.0010546124487136	0.996109716538046	0.470902066921988
K05501: TetR/AcrR family transcriptional regulator	0.36871776985799	0.607187848540086	0.0103741139234034	7.27015057967531e-05	0.0566760170393651	0.0175897683460984	0.000347371858556711	0.524832251444033	0.0479302562210824	0.000108891256344694	0.170448080888644	0.0229367866158314	0.000609352306350057	0.996109716538046	0.190438296095123
K13342	0.130038097788872	0.117954842341331	0.423886356086193	3.58998939866213e-05	0.968283478484575	2.07125828245447e-05	0.000149998563160558	0.000519435542295345	0.99987611816349	5.50573582001924e-05	0.999999996206915	3.5276298727757e-05	0.000273611403643488	0.996109716538046	0.999998145862406
K13696	0.0336042935283571	0.118546495438069	0.226920447633445	0.00354152877800623	0.149993835524847	0.00261665817629619	0.235134198490583	0.89861292241326	0.493450318650252	0.00445859062496875	0.347869452826202	0.00374414629034202	0.270406549444961	0.996109716538046	0.808385719670787
K13346	0.0180111237802325	0.046545916046527	0.000901626582695706	0.231126167720765	0.323756898051863	0.772352121052095	0.261072894630015	0.64931475877291	0.999944494403106	0.243023835362981	0.601926768002959	0.798591364165807	0.297259766107912	0.996109716538046	0.999998145862406
K13695	1.43779898504567	1.32403990593057	0.0917089935776813	1.69255784517385e-20	0.379936104890337	2.33146835171283e-15	2.96429547574917e-14	0.439210635116513	0.999846499897103	6.19518917833627e-20	0.666366043170566	8.89200993538596e-15	1.23961984661357e-13	0.996109716538046	0.999998145862406
K02388: flagellar basal-body rod protein FlgC	0.690238161378218	0.622457915734951	0	1.31379133598745e-05	0.835535511143739	2.54082809153511e-05	0.00134872328553293	0.679124008109863	0.422518727346164	2.09127820663065e-05	0.999999996206915	4.30688404154113e-05	0.00219275604675185	0.996109716538046	0.733144667433324
K02389: flagellar basal-body rod modification protein FlgD	0.515482498376465	0.70480151293512	0	3.85715298514057e-07	0.210020473322065	0.000998952835977063	8.90716096632049e-05	0.42907556949465	0.00160402255072726	6.87510694598848e-07	0.443271366543485	0.0014845278106915	0.000165803941290498	0.996109716538046	0.0207296927097172
K02387: flagellar basal-body rod protein FlgB	0.628446955452993	0.661424178126288	0	1.66786601273477e-05	0.959638300536968	0.00017681821523674	0.000764417965967046	0.557957818297175	0.100886932877194	2.62672714605862e-05	0.999999996206915	0.000281457237485889	0.00128394375243968	0.996109716538046	0.300419412925088
K13041	0.532733234069664	0.425429122328559	0	1.67793478744218e-06	0.340601159894899	4.28014847009273e-07	0.000612216207536043	0.34856745436326	0.999849427420335	2.86979180982314e-06	0.62296852772844	8.02379542268384e-07	0.00104210292373375	0.996109716538046	0.999998145862406
K02380: FdhE protein	0.272992399193398	0.386754495092359	0	0.00131978868577335	0.386078065220923	0.0343845459887603	0.00729398828649264	0.376603942701238	0.0960026687963562	0.00173585862798237	0.672983156643689	0.0430833123576747	0.0107113405789821	0.996109716538046	0.291459078880758
K02381: FdrA protein	0.327526667485277	0.446551466743315	0.127207037060305	0.00769253262555333	0.392030722959227	0.190003254523423	0.0462707049138276	0.0505873387053974	0.000684635523278739	0.00933501716342566	0.679081107186345	0.21513203316296	0.0596842086904998	0.996109716538046	0.0121144663668537
K13524	0.00645105867904361	0.00331108248618502	0.0819173780035979	0.0263126131132439	0.989180376618246	0.0222136960078588	0.0461120698899442	0.276113203291102	0.999922652291526	0.0302254908511636	0.999999996206915	0.0285805892200035	0.0594921936032409	0.996109716538046	0.999998145862406
K13525	0.383296946564112	0.516014741899252	0.332289947836774	0.0826576781341927	0.107719631694237	0.808725875101235	0.135761146033936	0.561568319599893	0.999801284140255	0.0905085962948068	0.272183228776598	0.833228571723293	0.161876218591296	0.996109716538046	0.999998145862406
K13526	0.014154074062402	0.0646391611443444	0.156632840641433	0.00184462668455885	0.257960757279586	0.00156666691095153	0.124642511254027	0.94000096860469	0.975677490054164	0.00239357122765077	0.514147717603418	0.0022929313505559	0.149556271634785	0.996642169651946	0.999998145862406
K13527	0.128678214264562	0.114924867619233	0	0.140104496714386	0.968721218566061	0.178472615867374	0.359202697891718	0.949763558003172	0.0106544601444396	0.1505943972277	0.999999996206915	0.203134407775749	0.401481237985107	0.997783912709747	0.071258540723268
K13522	0.359678066973372	0.334404441400606	0.0478947484533775	3.61720456032401e-05	0.901257176010891	0.000111360615781209	0.0028366618548139	0.173663849015808	0.200994412587427	5.54467996945159e-05	0.999999996206915	0.0001804717966614	0.00441831133834499	0.996109716538046	0.460610955744589
K13529	0.602575263648405	0.521669139756056	0	6.83033206668185e-12	0.351695488667482	4.80393502755305e-13	3.00560055732646e-08	0.491184919579138	0.35707111871868	1.5899132424433e-11	0.637134059380643	1.20088511345854e-12	7.42194344521142e-08	0.996109716538046	0.66164136975361
K04427: mitogen-activated protein kinase kinase kinase 7	0.0530893639969934	0.0516203318703425	0.318675762748371	3.13490548241224e-05	0.999397335326267	1.49485833168539e-05	0.000201172435435382	0.934356966299429	0.999877445631995	4.83092903074515e-05	0.999999996206915	2.56532355933718e-05	0.000362718191497384	0.996109716538046	0.999998145862406
K03385: formate-dependent nitrite reductase, periplasmic cytochrome c552	1.32949310415947	1.07624522620198	0.0553527419897352	1.75076295220648e-17	0.0153170150911783	1.36557432028894e-14	5.22981657979926e-12	0.873939537273572	0.379430338828208	5.40959090867048e-17	0.0655658726160355	4.58480468152167e-14	1.66408225411595e-11	0.996109716538046	0.686061451831183
K03384	0.0131242546250078	0.0393081123644156	0	0.0417664125551117	0.0816451795210251	0.666084695301044	0.0720467367046156	0.103026000809109	0.562611526603007	0.0469756380678057	0.221270795968157	0.693899972667715	0.0903664715270956	0.996109716538046	0.878106759598078
K03387: alkyl hydroperoxide reductase subunit F	1.5729223859965	1.37835273922807	0.133058987169499	1.0606678910586e-24	0.0338622787941394	1.66533453693773e-15	1.69864122767649e-14	0.523873572369484	0.456709974270315	5.0836893329714e-24	0.116254760868543	6.8261894453468e-15	9.76357804803285e-14	0.996109716538046	0.770721822396287
K03386: peroxiredoxin (alkyl hydroperoxide reductase subunit C)	1.82006050601796	1.33905078786899	0.731323831077306	2.59286535462695e-12	5.69567034597318e-05	1.68742797512778e-12	0.000585745769934087	0.566521046241469	0.999828207321601	6.16514508344307e-12	0.000922062377551562	4.11843387514145e-12	0.000999000981112017	0.996109716538046	0.999998145862406
K03380: phenol 2-monooxygenase	0.0829078036586529	0.122087048424757	0.00909319342253594	1.41285899835222e-05	0.10229246862578	0.00697193197036672	0.000243524431743247	0.593798265945551	0.0363914823479484	2.24310712649191e-05	0.26179555608684	0.00958404469368162	0.000435468042309385	0.996109716538046	0.159592905657033
K03382: hydroxyatrazine ethylaminohydrolase	0.979457222373809	0.829772870934833	0.0865398333662781	1.44747589215811e-17	0.147223022366459	3.78586051397178e-14	7.05590463834227e-09	0.187114114916828	0.000195930671531504	4.48842881078269e-17	0.343482766249381	1.00851347696045e-13	1.81603769698052e-08	0.996109716538046	0.00568543826627265
K03389: heterodisulfide reductase subunit B	0.960718728678016	0.816237415724278	0.00321693052172141	1.20853703368022e-14	0.37676645999939	2.38645436745344e-10	2.70791422163352e-06	0.0952091082275067	3.45849283089152e-05	3.21660031657696e-14	0.664169545906831	5.28038812602293e-10	5.81208528458507e-06	0.996109716538046	0.00208434117441947
K03388: heterodisulfide reductase subunit A	1.18765526117781	0.900396952087505	0.130931973291975	3.50608880281118e-20	0.000923848771073765	2.09832151654155e-14	1.07661612958054e-09	0.772836330563876	0.000691314207649875	1.24877487084328e-19	0.00859076280924098	6.75078386426448e-14	2.94004593125023e-09	0.996109716538046	0.0121619352079907
K12347: natural resistance-associated macrophage protein	0.248391591453095	0.31790908739128	0.20601892319426	0.364429077204405	0.462765055559079	0.833746314154173	0.394734244513367	0.639665110013233	0.99985362087326	0.376809884991203	0.760899755048113	0.857265847002779	0.43789818595824	0.996109716538046	0.999998145862406
K12346: metal iron transporter	0.223696622356783	0.165135423584297	0	7.500408024306e-09	0.109360003936706	2.28462734286339e-08	0.000427343587954709	0.244483050146755	0.111262971221696	1.47607447927419e-08	0.274958423776426	4.58658530211393e-08	0.000741939651990963	0.996109716538046	0.319913890328986
K12345: 3-oxo-5-alpha-steroid 4-dehydrogenase 3	0.0152235127338976	0.0120335470302403	0.0721041653491839	0.0715284132807401	0.985260248902002	0.0556752978670887	0.0912906621494721	0.400670595083233	0.574131710197938	0.0788185104344433	0.999999996206915	0.0677113962271666	0.112214511410306	0.996109716538046	0.890058639641865
K12343: 3-oxo-5-alpha-steroid 4-dehydrogenase 1	1.30195977758204	0.876115228124138	0.196290892604477	1.43351865917934e-16	7.68071750145705e-06	2.91988655476416e-14	1.06718714010245e-06	0.413957463450807	0.99980407551231	4.21130698765667e-16	0.000178444761188431	8.48160947682968e-14	2.36819836740928e-06	0.996109716538046	0.999998145862406
K12341: adhesin YadA	0.219910994310982	0.226298859893246	0	0.00130459347512199	0.996198086987637	0.0629795367455555	0.113279485912932	0.74842856014257	0.000266907594193516	0.00171698605039299	0.999999996206915	0.0758971372342499	0.136893434733376	0.996109716538046	0.006713498040727
K12340: outer membrane channel protein TolC	1.96375562140801	1.79914723845634	0.151211831890635	7.95141023245975e-33	0.0787253780568643	1.66533453693773e-15	1.66533453693773e-15	0.638695135289249	0.31021899166303	1.07795621570117e-31	0.21537140504815	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.606196790450358
K05350: beta-glucosidase	1.21292333331126	1.07734430705511	0.147352716300056	6.31473219121175e-16	0.254334434698517	2.87547763377916e-14	2.8744562285965e-11	0.622180731048647	0.125839145441885	1.79197085538023e-15	0.508251380173957	8.48160947682968e-14	8.67897572592604e-11	0.996109716538046	0.345871770306696
K11694: peptidoglycan pentaglycine glycine transferase (the second and third	0.0975369722213568	0.0818423618302701	0	0.0458037229252623	0.897285102594047	0.0763876860038876	0.257648126135479	0.969263051592509	0.162447805158369	0.0512701841570562	0.999999996206915	0.091117351500228	0.294185733218282	0.998718318871733	0.401306732954137
K11690: C4-dicarboxylate transporter, DctM subunit	1.68559036706677	1.61640502944294	0.0744394755530386	4.32062632732524e-27	0.666462584189843	1.66533453693773e-15	1.88737914186277e-15	0.407300587498707	0.999855020268434	2.61948729625784e-26	0.937328500453691	6.8261894453468e-15	1.71983186175429e-14	0.996109716538046	0.999998145862406
K08100: bilirubin oxidase	0.0471054349911888	0.0964680921609048	0	0.00475020283358803	0.102668601632127	0.266713219623782	0.0186264005769793	0.254140171760281	0.0797258207173461	0.00589850768014083	0.262471137393849	0.295125135039077	0.0257386833852606	0.996109716538046	0.258821904376792
K11693: peptidoglycan pentaglycine glycine transferase (the first glycine)	0.284726420709748	0.329739531306765	0	0.00176522659748001	0.810409239369806	0.00645767245743767	0.00672930947418038	0.864844173957195	0.0458676849742826	0.00229690771672954	0.999999996206915	0.00891132447255114	0.00990599921870277	0.996109716538046	0.185883221330531
K02433: aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit A	1.59878283639171	1.44542809467764	0.219014231553718	9.67845906672426e-26	0.096379398884535	1.66533453693773e-15	1.14352971536391e-14	0.257586123937707	0.0666252404609146	5.08745944206827e-25	0.250602905173073	6.8261894453468e-15	7.09547948768616e-14	0.996109716538046	0.232405638215236
K13832	0.288215224009964	0.256342073329219	0.0142817713361714	6.75703867367889e-13	0.53032583607531	4.66564564760574e-11	3.5844143098096e-07	0.223490553620352	0.0312623310864107	1.65247466479242e-12	0.824755586149825	1.07697326723459e-10	8.26765058878782e-07	0.996109716538046	0.144600159060017
K13830	0.249609886302938	0.208367671559101	0.0284753820363667	3.89539927607264e-14	0.171193709870112	7.12863101881567e-12	9.11473896358928e-07	0.811252363475356	0.001699856283044	1.01157403555692e-13	0.384380712644548	1.70431959982447e-11	2.03452204148764e-06	0.996109716538046	0.0214868474573457
K03924: MoxR-like ATPase	2.15580248164211	1.90723218762919	0.165301239571748	4.52279414664655e-36	0.00314623392392477	1.66533453693773e-15	1.66533453693773e-15	0.816654371581676	0.188774850845615	1.18664861942403e-34	0.0209229324596577	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.440933429431028
K03033: 26S proteasome regulatory subunit N3	0.0130410689284083	0.0662431615694579	0.153618140483947	0.0213613040759772	0.40264103495951	0.0205851922180015	0.319271511927007	0.534058830058011	0.999895023265838	0.0247492342247821	0.68963119176455	0.0266203664820427	0.358826752787979	0.996109716538046	0.999998145862406
K03927: carboxylesterase type B	1.50612903445494	1.13922316003502	0.307766798084398	5.56684152221139e-17	0.000386245158051746	2.8199664825479e-14	3.17040623754039e-08	0.971815913249199	0.0132445337524632	1.67335132571362e-16	0.00440203737236991	8.48160947682968e-14	7.81622631345012e-08	0.998718318871733	0.0819303627553289
K06607: myo-inositol catabolism protein IolS	0.522657734576858	0.531347575619508	0	4.65597836261664e-10	0.987287515933098	6.78236355966533e-11	8.04059518966227e-09	0.778889232673667	0.999854430279822	9.83718857801023e-10	0.999999996206915	1.54970897100912e-10	2.05729730640917e-08	0.996109716538046	0.999998145862406
K06605: myo-inositol catabolism protein IolH	0.260690161561476	0.123604751132605	0	0.0258268691545355	0.211785541265639	0.0310945230678698	0.551654904249745	0.888152673144131	0.524451779396065	0.0296843188337722	0.445606149216711	0.0391706047007705	0.596858052287273	0.996109716538046	0.840752694544074
K06603: flagellar protein FlaG	0.471771766893108	0.493727824512939	0	0.00604001153847961	0.981110298305236	0.00521608816980756	0.0136057212927891	0.0710878229913396	0.504496367212304	0.00741689534692867	0.999999996206915	0.00725721798619855	0.0191575353942187	0.996109716538046	0.818680188542068
K05895: precorrin-6X reductase	1.30830805169505	1.15696953160903	0.0908030387439206	3.68139187767024e-18	0.214270866318769	2.14273043752655e-14	7.40074668215129e-13	0.574190400846349	0.130154000092355	1.1800227677398e-17	0.449437203060767	6.85380986506785e-14	2.48748454192462e-12	0.996109716538046	0.352705349942278
K06609: MFS transporter, SP family, major inositol transporter	0.285300446880105	0.256242706338652	0.00666348758741091	2.34957953008777e-10	0.720468652787703	8.50667412066741e-08	3.70037366148601e-05	0.372214247888209	5.12090368235694e-05	5.04120218528172e-10	0.970886138923787	1.66121672674054e-07	7.14372802964331e-05	0.996109716538046	0.00261747975793338
K06608: DeoR family transcriptional regulator, myo-inositol catabolism	0.457981316794266	0.501403216201251	0.012939258751149	4.59026474665696e-10	0.711411586331762	6.29934260309994e-09	3.81389311243652e-08	0.113762647864919	0.0205393835739192	9.7017158030906e-10	0.964660798841932	1.30688815354701e-08	9.36095458685528e-08	0.996109716538046	0.111329677483924
K03923: modulator of drug activity B	0.345234128330503	0.306464199090448	0.0859323348826931	0.0934537577097417	0.918663578618367	0.0966282055304986	0.282518862118077	0.792616046773222	0.36088661715716	0.101817258489207	0.999999996206915	0.113855185262126	0.320057320836825	0.996109716538046	0.666277476079961
K05728: c-src tyrosine kinase	0.0180341032006581	0.0649693478198757	0.249485267805757	3.86533663903833e-07	0.298347364339893	1.05182623832967e-07	0.00029662810786435	0.442880654425704	0.6206312161639	6.88566114188654e-07	0.567158153259503	2.04355771232451e-07	0.000524419196215596	0.996109716538046	0.932533126065389
K11472: glycolate oxidase FAD binding subunit	0.096336263301749	0.250463766688657	0.00890911775539228	0.001023280704777	0.0114648065102045	0.389901674946948	0.00617256082626128	0.306322160677355	0.0391399835460397	0.00136116906686574	0.0534086351512763	0.420878080404695	0.0091483753955326	0.996109716538046	0.167424511486116
K11473: glycolate oxidase iron-sulfur subunit	0.722733165919815	0.711382520677307	0.0531653896989417	1.46569151408656e-10	0.98991480554044	8.37006486342773e-09	9.59863744598444e-07	0.755644989481912	0.0712700036068773	3.17949545482712e-10	0.999999996206915	1.72181766893155e-08	2.13939605030052e-06	0.996109716538046	0.24195232122424
K11474: GntR family transcriptional regulator, glc operon transcriptional	0.205430543182138	0.373473869244096	0	9.17810493376023e-07	0.0117648794395083	0.0149910614941857	6.01976729147635e-05	0.291563007943677	0.00626207483368464	1.59620356376567e-06	0.0542626898310693	0.0197512102413655	0.000113902155745156	0.996109716538046	0.0516493895835208
K11475: GntR family transcriptional regulator, vanillate catabolism	1.13760332097154	1.20337547790864	0.16124167177989	1.94660299754191e-10	0.807208986212266	4.42091918628762e-11	1.08970887868765e-09	0.0924508341385755	0.999800839294349	4.18691605867052e-10	0.999999996206915	1.02203323535635e-10	2.97313220285598e-09	0.996109716538046	0.999998145862406
K11476: GntR family transcriptional regulator, gluconate operon	0.370537455091081	0.587384148937077	0.12970195047567	0.000164066184340697	0.0239408118675469	0.0534151260117889	0.000570627567816562	0.12790035850704	0.137396474193213	0.000238346268277285	0.090796088372435	0.0651187406436529	0.000974581931902192	0.996109716538046	0.363066966405092
K03744: LemA protein	1.85966869648378	1.61558882490577	0.118057512275887	1.49692373882977e-23	0.0368288848900322	1.66533453693773e-15	2.63122856836162e-14	0.658688365634225	0.999795659942164	6.54581522863275e-23	0.123242123323599	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.999998145862406
K11479: aurora kinase B	0.0195471714482028	0.0923460458094232	0.106650856454086	0.00311848295523718	0.0180677680728235	0.0262495655936664	0.927365647257538	0.0496685098815453	0.999912939664115	0.00395380248875832	0.073959989414443	0.0334270095750309	0.950315605194719	0.996109716538046	0.999998145862406
K00601: phosphoribosylglycinamide formyltransferase	0.417597638051524	0.30431228619976	0	5.07916037198097e-17	0.00168860291731276	2.69784194983913e-14	5.00230945554847e-09	0.080562634012491	0.14187683875308	1.53129515523765e-16	0.0134888792095575	8.2687633175583e-14	1.30068593147901e-08	0.996109716538046	0.371442717199999
K00600: glycine hydroxymethyltransferase	2.06020748133668	1.82465389718403	0.661627773166898	1.14728224864201e-23	0.00879355211706234	1.66533453693773e-15	2.83106871279415e-14	0.415731480565807	0.678736671720955	5.08631248906328e-23	0.044127247927913	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.984200531982255
K00603: glutamate formiminotransferase	1.60771578640057	1.13069212032974	0	6.15623326862871e-24	1.74710220701702e-06	1.66533453693773e-15	1.18904885937354e-13	0.316111133992683	0.497099465071932	2.7737225689225e-23	4.70558014783742e-05	6.8261894453468e-15	4.22025679708849e-13	0.996109716538046	0.811435892703901
K00605: aminomethyltransferase	1.74610748097622	1.51918186167406	0.288991044384558	8.60029444485365e-24	0.018056062217089	1.66533453693773e-15	2.80886425230165e-14	0.640845888319965	0.0741160607416737	3.85209656260664e-23	0.073959989414443	6.8261894453468e-15	1.23961984661357e-13	0.996109716538046	0.248017845923347
K00604: methionyl-tRNA formyltransferase	2.01469500398605	1.69380553476986	0.253232705605299	8.10997931462646e-28	0.000793823640193869	1.66533453693773e-15	1.12132525487141e-14	0.768161812321016	0.5254975998266	5.40694896912719e-27	0.00769113743734983	6.8261894453468e-15	6.97191708519128e-14	0.996109716538046	0.842061632066992
K00607	0.871498268200185	0.834453484394402	0.0666220612696169	8.02208815397991e-10	0.92441658668718	3.62352547966793e-09	1.06844643388282e-06	0.398995085141579	0.0246201169984662	1.67227570524917e-09	0.999999996206915	7.59517892380809e-09	2.37012880577432e-06	0.996109716538046	0.125312648888325
K00606: 3-methyl-2-oxobutanoate hydroxymethyltransferase	1.89828025040027	1.60514203143274	0.0868580054758051	3.10353522104118e-31	0.000744978498043447	1.66533453693773e-15	1.66533453693773e-15	0.352607426226773	0.359864247124524	3.15379280308476e-30	0.00732582248399105	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.665057981763826
K00609: aspartate carbamoyltransferase catalytic subunit	2.02806609500995	1.77024319128744	0.255372555302939	2.4758922448669e-33	0.00126327323018227	1.66533453693773e-15	1.66533453693773e-15	0.81992910467239	0.999855029004867	3.68478144119922e-32	0.0109007491977084	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K03217: preprotein translocase subunit YidC	1.9218463046352	1.71539503453604	0.172320511017612	2.7999706476662e-32	0.014843051992344	1.66533453693773e-15	1.66533453693773e-15	0.867351804866573	0.99984645192948	3.39510385106457e-31	0.0641232487419433	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.999998145862406
K03216: RNA methyltransferase, TrmH family, group 2	1.72499927675685	1.41919247190309	0.131277107288749	8.55421943486631e-19	0.0171827954970323	1.0547118733939e-14	1.49091849976912e-12	0.208035199952968	0.285377212758775	2.83603124727839e-18	0.0713449360098468	3.61488241742605e-14	4.9321852761384e-12	0.996109716538046	0.574542936192501
K06467: CD22 antigen	0.228209958080984	1.31800090375812	2.42568324958962	2.88816734236842e-33	1.69864122767649e-14	1.66533453693773e-15	8.7154727879124e-12	0.450378942954083	0.0672738155266631	4.23621075011966e-32	1.82930107843147e-12	6.8261894453468e-15	2.72756210077238e-11	0.996109716538046	0.233758996987515
K03743	1.52639250925966	1.42112945537866	0.0788363648303591	3.8815583731789e-24	0.448351183429077	1.66533453693773e-15	2.36477504245158e-14	0.215963142071454	0.0393377746736907	1.77513492242975e-23	0.744439076250079	6.8261894453468e-15	1.2345099213896e-13	0.996109716538046	0.16803441013246
K03742: competence/damage-inducible protein CinA	1.66176546091656	1.46170935594371	0.0503438036349	5.47865726940089e-33	0.00909089705269328	1.66533453693773e-15	1.66533453693773e-15	0.155495906447639	0.14824570176019	7.68400617484867e-32	0.045241930370858	6.8261894453468e-15	1.6951323288194e-14	0.996109716538046	0.381875406946371
K10877: DNA repair and recombination protein RAD54B	0.268665301306666	0.257862617079254	0.0850086614532015	0.00222055737745365	0.970540063817652	0.00571416616071141	0.0319839237916167	0.770961394320984	0.188725649664384	0.00285943151185961	0.999999996206915	0.00792303631440782	0.0425171749551367	0.996109716538046	0.440933429431028
K10876: RAD54-like protein 2	0.0335061331843781	0.0697984275411923	0.125383526927001	0.100641900428129	0.483689128660189	0.0566696553101415	0.451946893318869	0.0572087706855831	0.0203170476941538	0.109374620229605	0.782059250099115	0.0688107304753303	0.495765135994226	0.996109716538046	0.110321025258086
K10875: DNA repair and recombination protein RAD54 and RAD54-like protein	0.227927438348449	0.226575126419665	0.321233795199158	0.397252935999376	0.999615308470629	0.319327807145353	0.418516677136828	0.129904812357135	0.506697244976651	0.409081140488615	0.999999996206915	0.349280927599958	0.461924027875226	0.996109716538046	0.820734865823056
K07806: UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase	1.23090624148801	1.22665268505866	0.0764725521047211	1.29568479151742e-23	0.998208155181736	3.21964677141295e-15	2.40918396343659e-14	0.709312431976775	0.0085311560130744	5.70682585091646e-23	0.999999996206915	1.19354384272781e-14	1.23961984661357e-13	0.996109716538046	0.0617475207760142
K07807: hypothetical protein NreA	0.708556689869849	0.573843503629297	0	1.72896634115146e-06	0.58176798129885	0.000167068331959785	0.0122689449060907	0.583371890275816	0.00492945080647332	2.9529231533639e-06	0.868717308636513	0.000266495004360381	0.0174284871979869	0.996109716538046	0.0445711909394085
K01170: tRNA-intron endonuclease	0.152856225209392	0.0755746590098972	0.157385434871092	0.377873917383393	0.337011060808977	0.997617098221115	0.564511465518986	0.387611920200394	0.0135966868525089	0.390115083974341	0.618259893654082	0.999939268255353	0.609468125330625	0.996109716538046	0.0830954145293387
